会员卡号,总累计积分
21398,3234
60805,1600
42019,3467
52409,3336
12526,3613
52681,2161
5485,2358
15741,2753
16458,2753
18377,3677
23386,2753
51683,2753
37011,2776
20515,2737
41395,1901
21190,1316
32925,2538
24783,2294
36642,2469
50792,3312
31311,1985
19498,2920
6466,2941
13826,2002
26795,2396
41874,16707
15600,2988
51553,1791
347,9373
47670,2832
34334,2806
39948,2724
839,2142
31339,3478
33998,3317
35597,2632
35351,2620
61248,672
14325,3029
29278,2836
30224,2649
38999,2663
50187,3144
24566,2671
59163,1526
50877,2353
56825,2274
12681,3330
60947,2882
48921,2451
16801,2482
61013,1277
49762,2748
11144,2818
51116,2630
52399,2707
10051,3603
34697,2775
45544,2309
14986,2164
41949,2037
28399,1768
44749,2173
5923,2907
16511,2015
3991,16398
43890,1904
30676,2344
57160,2582
21685,1674
4111,2652
41976,2690
57151,2998
36390,5136
56412,1932
34945,3153
43510,3296
9555,3081
54972,2932
15607,2990
460,5654
3453,1925
1599,2709
17525,2375
61721,3298
21968,2921
15144,2764
37707,5200
44450,3406
43213,2361
53611,3185
48245,2210
1477,9568
37013,1772
22368,801
42773,2602
17088,3383
24503,3140
33803,3599
46263,1915
50761,3224
44611,3029
7108,3199
27598,6818
27412,5120
59210,2497
28181,3990
27286,9559
12717,1986
29061,2778
34329,3014
1611,2300
34721,2767
32347,2355
21039,2789
15032,2400
25092,1979
30247,1997
42568,1428
352,3723
11301,1942
6577,2283
9428,24626
53770,1892
4894,4123
24477,1921
55024,2154
52773,1925
28975,1835
6441,2664
42186,1958
10202,2231
44476,3093
33019,1958
8245,3770
53793,1804
55009,7147
22333,3326
10818,2533
24444,1921
60030,2535
29333,1328
60264,2612
15612,2242
12288,4348
27650,3043
11235,9626
21033,3243
44213,2960
2285,2063
38304,14963
1092,3234
43571,2060
40214,2671
41888,3816
14185,3155
48187,3173
5535,2698
36061,6971
16605,1292
11741,3054
10970,1954
51973,2186
23359,2840
8005,2867
38518,2832
60353,3001
44406,2301
55321,2691
13992,2925
8205,2956
2967,8934
42414,1673
48106,2880
7438,1733
42493,2144
23814,2633
58941,2866
62509,937
22547,2694
39712,2258
40310,2970
17925,1674
51610,2936
41850,2886
62065,2362
59130,4733
7933,2138
53027,2138
55979,2009
1013,1890
23589,3169
29811,2880
55707,3043
36949,2005
32434,1390
8720,2887
28855,2709
17799,2318
34123,2628
44458,3468
62595,1572
17029,3325
24632,1855
58865,2608
890,2671
31092,1452
49864,2279
15090,3111
33413,2802
58319,2159
54971,2002
18099,2839
53566,2984
51074,1987
12297,2362
31364,3094
9161,3860
15613,2858
34885,2996
48456,3103
43352,2995
35813,2882
43329,1211
22785,1650
50126,3536
49934,2203
45324,7958
38585,1801
7975,1822
17199,1822
17707,1822
26148,1822
37591,3608
35058,1838
69,2409
23985,1942
18167,3084
57576,2984
62015,1854
33498,3733
1981,3035
29453,2182
10410,2448
43348,2887
55345,1658
50631,2511
13908,2299
48648,4075
2874,12953
49454,2318
16570,0
5433,2064
61664,2256
35129,2260
28972,2008
9204,16276
14607,3835
21491,2658
24173,2658
28018,1329
31914,2658
32659,2658
43541,2658
11804,3816
19754,3293
43357,1639
22403,2960
16693,3346
34918,2876
28723,1663
7733,2810
25538,0
31105,2688
35403,2198
53085,2184
35840,2136
61731,2428
45091,11175
33255,3276
9338,3635
27394,3466
452,2120
51606,4792
10491,2944
40211,3139
18900,3351
20942,1904
5871,1930
53182,1710
47664,3234
10784,1736
26016,2628
59236,2830
11729,2987
35146,3112
37856,2980
58209,3676
41138,1452
50135,2083
9860,2731
50981,1578
58365,2248
40099,3200
4615,2862
393,4824
18656,3072
48076,2395
7887,3190
24932,1991
47260,1290
9673,2443
49960,2113
58560,3394
34376,1814
53630,1222
51542,1724
9416,3740
3463,9527
46865,1740
9934,1584
44002,2034
24256,2197
21764,2465
23170,3356
24990,2509
28025,2753
48021,3305
58471,2940
7840,2353
1696,2418
21495,2782
7912,2373
17057,2373
17058,2373
5600,1899
28434,2308
39549,2308
24153,2394
59551,1268
9229,6195
43015,2288
25209,3184
36024,5723
19571,2898
10634,3126
17200,1704
26328,2591
32461,8143
7786,4805
9445,2731
7362,3569
8095,1862
25219,2669
33594,2388
32705,1947
12699,2559
22254,2322
43373,3028
10762,3974
45589,3213
50756,2443
27918,2197
35422,3834
55968,3203
23358,3497
61813,3178
42398,2857
56074,2554
12859,2521
29918,2838
41767,1785
30558,2014
10592,2218
33911,1260
61624,2722
211,2955
2081,2421
42894,3067
32180,1783
4080,1970
7452,1982
31231,1968
56494,1923
29845,2179
58008,2179
56219,2589
27243,6384
28283,2730
29024,3059
28970,2996
36292,14862
45732,2902
55195,1658
38779,2298
47589,3261
25573,2071
50811,2228
47997,2847
61150,2598
46197,3082
28212,2325
4711,3153
10854,2826
51166,2636
12156,2455
24734,2783
16047,2519
29372,2348
33027,5707
772,5498
51731,1775
51365,2002
15094,200
27734,3253
20025,2632
62104,2719
9187,14430
5722,3304
40866,3796
33880,1998
10311,6100
46193,2785
8109,2525
50861,2122
21952,2764
27981,1772
54304,4734
32439,1550
32872,2503
21286,2646
8974,2831
50356,2657
5972,3178
9743,1721
53047,2799
5537,2596
42678,1835
20522,2880
952,3816
12493,6773
15234,1692
40235,1877
37345,2713
14019,3722
59681,1861
45176,5536
33450,0
24344,2083
54529,5869
36198,4074
42353,2881
33000,2635
5966,3119
15447,1041
54677,1951
58554,3407
27401,6217
44383,2307
465,3309
26281,1977
46499,7085
62883,3200
30728,1967
25974,1452
38250,2179
31692,1840
147,2768
44628,2944
26524,2544
25174,2084
44169,2138
23036,2576
25808,2815
15339,1675
51314,2155
37801,6656
23321,1935
18648,7005
42052,1994
2597,1142
50157,2160
4082,1658
13731,3000
43110,2292
24427,2249
25482,3034
10188,9485
39472,1822
9327,4803
28132,7669
10580,2468
40811,2748
335,20632
28786,2242
10449,1248
2287,1331
56379,2216
29839,2409
58873,3910
55294,1983
47350,30251
61944,2573
35251,2554
11773,3594
47877,2978
52736,2200
55425,3723
20348,8860
31409,2633
21877,3136
53639,2202
39463,3532
59215,3998
53254,2736
53733,2673
32202,2140
806,2661
62761,2320
26219,2859
21825,2648
39862,1891
55561,12308
46582,1771
42947,3117
32762,2456
46389,2150
9912,2131
34422,2404
3442,2753
11375,2753
16262,2753
23254,2161
25008,3636
38475,2037
54137,4726
58900,8683
25126,2161
59646,2161
9626,1526
45726,3816
2063,2404
2366,3020
3824,2935
5260,2527
32930,3472
50308,2425
61663,2633
22151,2688
4850,3140
25196,3140
52266,3140
23906,2483
35109,2576
28824,2551
17499,1700
42228,1732
108,2705
49166,2816
35993,2694
21642,1089
31577,1801
10643,2777
27084,2210
29065,4600
52537,2700
53931,2743
35364,1329
1549,3075
39323,3394
388,4999
10555,2579
39114,2901
52936,2858
41511,2457
42931,2487
61244,2006
9922,2933
46610,2544
27385,43291
21192,2125
28880,1726
11979,4381
52691,2145
17371,1990
33008,2179
13793,1670
20667,2019
48828,2816
15958,2786
61881,2801
30312,3083
19294,2960
33,7132
34491,1511
42423,4663
33164,1877
13329,2842
20485,3065
21015,2375
6671,3116
21905,2524
32367,2192
39911,2815
33284,2964
23840,2587
16689,2432
51327,1852
33802,2514
56966,2500
55846,2541
44040,2757
43205,1447
38350,2977
1964,3408
22924,3320
28737,1932
25788,1629
3359,2664
42633,1729
19859,1885
19863,2935
45163,3092
1649,2171
21812,2100
56461,2965
35739,2674
52167,2590
128,3285
25924,1866
61714,1920
19699,2115
58534,428
51096,2153
36011,1518
35971,2311
12435,1906
33493,1621
50086,1848
54163,3869
53955,2174
46843,2790
53277,3297
22765,2326
23049,2416
7222,3432
55660,2789
7400,1970
33411,1970
42418,2464
47829,1970
25084,3276
8685,2475
45529,3124
15343,3263
4811,1825
4975,1659
46384,1252
3653,2072
24239,1957
23082,3630
23340,2187
18804,3079
28108,4614
50638,2221
45174,2817
34063,3021
11710,3389
59230,2692
23130,3173
12709,2008
53006,2867
17220,2840
59876,2221
48591,2698
37710,2918
6,2390
43591,2894
39344,2410
36196,2195
37460,2316
61262,2396
12861,2407
58037,2155
46301,1535
25529,1370
2207,2078
46247,3034
3764,2193
54630,2761
55187,3593
15491,1558
10660,1561
15769,2766
15930,1980
12782,2766
22227,2984
46438,1383
28769,1712
37700,2995
22427,2221
12789,3280
57723,1342
1986,1442
7978,2620
62979,2421
6719,3088
11685,2393
57887,2502
50680,2907
42917,1988
1786,2659
19350,4601
51017,3984
33091,1369
19950,1649
59012,1731
143,3023
62457,2040
22314,2529
13367,2801
333,8461
15018,1538
34005,2591
48563,1538
55041,1738
7373,3599
13472,4465
31347,2753
52189,22281
25958,2029
30373,2476
44248,3515
62706,2054
52166,1895
20677,1642
53090,4246
17508,2100
52492,1394
25971,1972
9040,11684
23642,2424
14012,2053
741,2789
18239,3490
52506,2574
25096,2975
2904,3058
36000,9597
45478,4921
50539,2164
45194,14156
51813,2280
31724,1935
48380,1738
28619,2658
19850,2519
31102,2875
52582,1971
59490,2304
49828,3702
15118,2664
16421,1579
23893,2321
56026,2689
10222,3110
28202,2952
61633,2804
52510,1899
12586,2743
9170,3680
53185,1967
50593,8336
53272,1893
45540,3499
18686,2518
3136,1459
61909,1518
30648,2731
21049,2133
57217,2171
48627,2089
10008,2596
47013,2007
30845,2039
39741,2875
48096,4678
12069,4000
33142,2423
4226,1773
62972,2268
46936,1463
6551,1609
25799,2400
9302,4243
45500,2012
59053,2286
35423,2464
39908,2497
40504,2497
3934,2888
43600,2934
50703,2650
54246,4646
28868,2831
58912,1997
4066,2738
35154,2243
20023,2511
50499,2902
26043,2186
8339,1925
34899,2320
50773,2766
28764,2723
43839,1892
309,19642
36472,1796
45877,1755
62081,2996
13378,2442
1823,2787
14200,2337
58086,2163
41113,2521
22225,2386
45327,11931
49809,1841
73,3982
3688,2671
5239,2671
5683,2671
9415,6402
21101,2671
27457,4276
33105,2671
34473,2671
42865,2671
54740,2671
42976,1564
17731,2910
44001,1996
21583,2302
33912,2813
23015,2753
4393,2381
6476,2818
45645,2422
60615,2779
8501,3196
35855,2314
3718,2810
33616,4209
36451,16754
49456,2315
52615,2224
9855,2510
61071,2137
62801,1990
52308,1855
11483,2910
41399,2572
2123,19158
18246,2032
50906,3090
53386,3336
48236,2264
10712,2528
14942,2894
10791,2623
38791,2353
11598,1816
19862,2348
61414,2997
51075,1936
23040,1922
6902,2493
118,10076
21284,1728
28511,2984
24980,2845
29257,12158
53368,2143
61233,1228
32991,1659
60557,3716
4826,2685
26975,1748
43088,2413
60882,2142
13453,1822
33930,911
53115,1822
55842,1859
17226,3102
7831,1838
25006,1452
11677,2216
49025,3119
20610,1549
54297,10375
37716,2746
12889,3085
39038,1602
41673,2804
56872,3037
14967,1803
50452,2608
38617,1596
1915,0
17089,244
34503,1762
7896,2611
57670,2356
12310,10035
17130,2138
24397,2138
32388,2138
50830,2597
20690,3483
59694,3071
56258,2715
29567,2445
28227,1287
107,2189
51296,2688
20824,3105
14734,2846
35439,1704
53218,2082
17766,2922
36238,7790
25738,10753
5454,2930
30260,3245
19837,2333
21463,2671
467,5657
51104,2034
12680,2242
49327,6473
52335,2995
17170,3412
6182,3102
18295,5206
62186,2273
25309,1373
4416,1893
54600,1738
50728,2361
15295,2032
13407,2048
54348,10320
3161,1828
12304,2728
56938,2544
14424,2097
7655,3138
16931,2318
37092,2953
60017,3201
49698,2001
9690,2930
62037,2333
6921,1648
34464,2472
25598,3232
13086,2552
49690,2471
41622,1753
48858,1799
18743,2047
33201,3001
25749,2193
54394,10891
40695,968
45251,9017
55624,2161
32302,2400
52220,2185
7904,3066
11372,2187
14478,2592
37520,2494
6507,2624
15264,2624
51794,1813
54921,2166
4814,3081
19275,3096
5234,2288
46815,2072
44064,1882
37949,2376
22433,2091
24804,2510
25299,2711
16442,1548
61424,2763
42598,1842
15050,4401
62566,2910
28231,2312
5449,2318
10541,2684
26113,2684
34753,2745
39454,3006
51111,1615
52342,2656
38448,3292
16583,1982
8105,2894
12187,3407
13400,2631
61435,2556
55232,3046
52014,1120
32636,2289
52348,2316
36153,12035
19376,2993
58500,1498
8647,1800
24099,2777
11323,2256
56071,9050
28549,2161
29628,2161
6068,1680
45491,0
51162,1679
60937,1982
47519,3013
51967,1258
25560,1646
60290,2629
40160,1384
56233,7215
10790,1939
40352,1561
26702,1670
13418,2234
26850,2006
701,1948
10943,763
13910,2850
22443,1895
7285,1242
28706,1760
6959,1741
51047,2289
56954,2671
9827,2558
58792,2802
55762,3043
36708,1164
17412,2367
48694,2166
27994,2798
9479,4067
52095,2212
9309,4943
45634,2762
30625,1882
13556,1211
1248,2753
12143,1572
13264,2753
17571,2753
20431,2753
24161,2753
31564,2753
42266,1572
57147,2753
612,2640
7179,2101
15850,1992
29102,7319
34884,2021
46675,4100
7874,1841
7889,1841
16962,1841
17023,1841
17193,1841
17206,1841
17207,1841
26231,1841
35025,1841
35026,1841
43956,1841
44009,1841
44018,1841
44167,1841
52969,1841
61884,1841
61946,1841
62052,1841
219,1880
44048,2655
14916,3024
13865,2241
48049,2230
62023,3056
26404,2664
36899,1803
11450,3034
16214,1944
7479,3140
56713,2786
45147,5451
54164,3978
41742,2480
37439,1586
61839,736
45959,2673
35627,2684
24226,3788
31281,2900
387,2863
53188,1259
19367,2736
32345,2700
10851,2450
25645,2018
14009,3023
36403,3876
20607,2287
32802,2350
14331,2683
33488,2532
33318,1970
61295,1839
52927,3307
49910,1415
25152,3025
43505,1386
36225,1797
43268,2048
58642,2519
14065,3273
18219,16103
18474,25139
23738,1861
43156,2100
5037,2370
10428,2696
53514,2629
14733,2688
8010,2643
22916,3011
17333,2711
53626,2815
6657,2726
9746,2726
11823,2666
13471,2726
32765,2726
40095,2670
23279,2761
23241,2686
59635,2534
26279,819
60910,2755
13588,7713
32789,2837
43380,3463
37923,1876
24358,2930
18289,1855
5476,1840
31300,11589
33560,2859
31979,2274
1692,2057
43592,2398
36606,2753
43438,2129
16352,2179
57002,1936
13989,2784
51406,1970
49370,2272
20055,2671
47227,2535
16447,2736
59107,1474
28017,5955
36405,1262
4755,2070
13488,4757
15863,3152
19111,2691
11988,1709
7605,829
53172,1276
27888,1987
5765,1590
55250,2252
49048,2987
30198,1674
28330,2182
5801,3106
25586,3029
5180,1120
8828,2148
9681,2050
37650,2934
44345,2994
26678,2523
2945,1697
41078,2899
46094,2494
10375,2501
10705,1133
6045,2488
6985,2692
6987,2692
42821,1692
52049,2692
40266,3032
17277,3330
23585,1528
30750,1528
32397,1528
54162,50689
17896,3016
43235,2891
62113,2956
2943,2344
5806,2344
11253,2344
38489,2344
53654,2481
41732,9724
6512,2156
14228,2541
30388,2618
5855,2008
12131,2927
58111,2903
8118,2280
17594,1329
36042,9543
51121,2802
15389,3499
1968,2661
37699,2084
18729,2694
6130,2281
32151,1755
22090,2639
18857,2726
29679,2942
33566,2286
32757,1298
10838,3144
22519,2089
23646,1898
28672,3106
7201,1488
51685,2358
48533,2894
60063,1959
31980,1291
15378,2743
3798,2451
9441,2404
7386,2118
42607,1778
43577,1898
89,2477
1463,1841
15731,1574
48146,2984
47471,4000
27178,3221
34974,2863
1829,1236
57098,4284
11475,1926
31489,0
55531,2728
57376,2844
51520,2857
46579,2979
39656,1561
24954,1713
53125,3084
32246,2322
55642,1960
48389,1743
3563,2389
4785,1893
30302,2796
59153,2553
44820,3139
17302,1939
7958,1704
16544,2254
7523,5510
31727,1802
25678,2520
23855,2612
30244,2612
46894,1848
36938,1317
43423,2980
14850,2818
3837,1471
56011,1224
44465,2781
33851,1880
9721,1548
7969,1868
43493,3945
60090,2730
53975,2496
30340,2917
29303,1988
20797,2164
61276,2307
24733,2706
61969,2341
24859,2431
16048,2321
25280,1904
43520,2673
46989,4903
48901,2439
54198,28748
17053,2745
22706,8069
51793,2090
5028,2703
25080,1854
39558,2374
58426,2441
509,3915
41507,2092
56265,2424
17202,2678
4473,2837
58264,2687
18939,2592
31020,4547
57541,1230
16607,3254
22667,2268
40557,3926
35805,0
46058,1927
5080,2073
49769,2995
20337,2472
32317,2715
31163,0
49043,2503
10814,2750
10422,1538
46257,1538
8921,2964
62080,2989
23102,2891
56359,2427
46191,2220
30555,2497
49089,2942
30422,2222
47216,822
44907,2897
2004,3193
43283,1771
24371,1532
35050,2158
53134,3084
62073,3084
1348,3101
9221,1957
18421,4115
27299,4375
37325,1526
38229,2671
39242,4171
40802,2671
56964,1526
43010,2875
14149,2903
39457,2672
55950,1957
4470,1821
50153,2808
56447,13089
6854,1850
16785,2121
48743,2623
31716,2195
42015,1834
35705,2715
15718,1151
53616,4133
16359,1312
43424,2170
34102,2563
40933,2478
3775,1611
14572,1881
42386,1881
48638,2355
31325,9457
25415,1993
3916,2876
15682,2478
20938,0
27210,1911
23685,1048
1117,2416
27050,2244
31374,1854
91,3665
22089,1936
9236,3131
34417,2147
22475,2874
58345,2671
17935,2818
56057,2477
56100,2426
12068,3271
22421,1577
39576,1270
517,2041
46710,2182
28614,1812
46909,1539
46971,801
13155,2493
53649,2132
40790,1964
2812,1461
28696,1452
2834,2138
53076,2072
3724,3020
28878,2102
8302,1970
29814,1600
57210,1970
25181,3176
15563,2541
7170,2259
17085,2521
50603,1452
6714,2820
37913,2079
15723,1292
38358,600
2408,2342
51202,3093
12232,2463
56409,7205
61680,1132
46304,2960
37565,2855
16448,1596
20631,2370
60921,3051
13684,1913
40267,2212
27117,14939
24296,2094
27820,1584
23484,2297
28196,2702
8432,2303
41855,3803
48939,3493
20219,1805
34124,2343
7032,2409
40112,2043
29533,2669
31615,2724
15324,2072
8017,2580
3200,2539
40445,651
40147,2917
52035,2608
9158,4483
23045,2671
36505,4975
43416,2671
57425,2671
58467,1526
22796,996
42781,1602
17489,2649
43862,1518
37467,2744
55944,2024
49549,2226
11893,3282
1498,8224
33557,2465
50127,2022
2854,1671
50801,2468
56033,2468
10500,3424
23821,2518
22692,1881
8044,2539
39468,2609
61882,1442
14818,1468
6178,2584
24884,3042
18882,1334
58197,2500
5838,2755
33873,3130
35847,4602
44230,2273
5743,4570
62008,2242
18880,2312
43075,2955
5188,2980
4504,2017
39540,3054
18766,2745
5270,2499
36821,2464
41414,1834
62387,3346
56983,2156
12755,2150
710,1871
42616,2364
60043,2771
55864,2819
35067,1880
41988,1756
45307,6436
38697,1230
46827,2348
11882,6787
40785,2427
58118,3106
46455,2390
57306,2577
50707,2679
17153,1851
56651,3060
38588,1576
24827,1234
50163,1234
55797,3074
60717,1234
53138,1473
37637,15195
51766,1915
8704,2944
45386,7918
6602,2078
19776,5412
45136,3860
50832,2402
25514,2730
12511,2096
46910,2186
32399,1580
29401,2782
43893,2107
57658,2670
10817,1916
24663,2627
472,10369
40134,1907
51755,1994
9407,4579
15786,2393
59481,1509
9399,1907
14350,1565
27264,2295
39787,6039
11482,3236
563,1937
14285,1768
22137,2233
45661,2881
53180,1558
2039,2717
23587,1600
52622,2080
54586,2671
556,3155
45521,5680
57722,2713
14871,2223
32683,3194
50717,2156
51161,2395
19042,2078
57556,1234
12113,1602
57110,2102
45305,8638
54532,5220
32550,2123
57598,3909
6304,2555
21607,2581
42380,1812
44328,2032
59468,1938
19303,868
17146,2960
24489,2408
20937,1683
44591,2920
9672,1902
20180,2621
54442,11104
59294,2788
61576,2412
6543,2319
21540,3013
26951,1985
18374,11640
53907,2228
20703,1394
35229,2139
22755,2879
16268,2143
29660,1464
24861,2850
7972,1128
7119,1997
5741,2497
39500,2798
552,2211
39886,3040
21062,3889
8039,1822
42195,1481
54132,1945
57171,2058
51725,1595
49033,2426
37927,2908
51575,2646
22167,2019
56111,2282
17761,2500
54489,2636
9102,2763
15365,2753
25771,2753
51500,2753
61836,2264
27905,1452
52826,2654
16423,2318
42804,3000
50647,1982
37257,2485
60412,2781
1043,1336
30549,2310
25466,1612
13975,2032
5056,2412
46516,2448
37860,2717
62955,1678
10931,1574
9896,2070
52668,2626
57293,5764
44575,546
14810,1494
49815,2533
33824,2484
40401,2484
41760,3984
43895,2484
44724,2484
52688,2484
62459,2484
6402,2938
27583,3522
2309,2622
61460,1440
38800,2634
19202,2091
42772,2487
51918,2991
35392,1127
49999,2518
10731,3037
33399,3506
25746,2107
49944,2278
849,2914
5568,1476
1973,13677
20928,2671
38727,2671
12403,1890
34701,2523
52257,2104
56800,9525
36835,9345
47398,2343
32799,3102
52180,1903
18904,2118
2638,2043
1738,2810
34409,2479
13076,2271
60970,1800
25911,2270
27451,6885
60131,2262
33817,2483
31848,2596
30841,2649
26309,3102
62533,2310
50007,1630
12324,1405
57003,786
41443,1648
9803,2619
50120,2779
5354,1305
24658,2176
43801,1305
14396,1042
38972,0
18425,6188
37471,2402
46375,2492
32201,2910
56428,2341
43772,2850
57729,1370
60011,776
28289,4790
60132,2097
48750,2877
9234,3115
18694,2181
18611,3354
32900,1572
47529,786
61898,1572
5679,2078
2481,2467
11767,2726
32042,1437
52056,2774
28498,1354
7369,1759
5364,2673
40976,1677
41152,2880
22253,1966
39805,2172
52817,2120
26681,2222
23603,1440
42718,3150
31720,4055
31571,2709
60159,2027
60578,911
10537,2243
30301,2000
39053,2142
35523,1289
21325,1928
5667,1197
31406,2437
48835,1659
60627,2439
26501,2993
35615,1693
33100,2607
29054,1616
15151,2874
24894,2272
39982,1712
30896,3763
21971,2003
50896,1760
5856,2078
14457,2203
51913,1775
52944,1968
9528,1957
1388,2468
254,8054
9432,2296
24949,1908
36489,12569
18050,2703
45487,2195
40552,2433
35405,1540
13770,1835
59639,2013
15727,2673
15582,1653
40287,3199
53326,1972
2260,2799
43665,2878
43136,1710
40953,2570
53000,2338
24220,2786
49189,7732
7187,2449
40516,2434
45954,2586
553,3178
29227,2551
40205,2261
37026,2437
24029,2818
59725,1442
15296,2224
45549,5858
23920,2668
44120,1638
56577,2422
61221,2755
44449,3278
40564,2510
59828,1780
34842,2270
55485,2249
51662,1555
30486,2177
38942,2887
54682,2296
42430,2139
42805,1802
27442,1684
52569,2378
61037,2522
38201,2451
1682,2534
16161,2062
58533,1523
16573,3852
17794,2253
34055,1530
35711,2996
54123,3475
9349,1524
40375,1392
50121,1767
62007,2000
4553,2260
8214,2260
24952,1842
2087,2012
21043,2573
45231,2119
43648,1840
62737,2487
16582,1716
55604,2402
37120,3301
495,2749
34156,1110
34914,3178
12506,924
57052,2483
430,1582
10201,2584
24355,4276
30656,2584
42961,4276
53058,1444
9499,1825
27499,2446
36447,10403
34056,1754
42171,2230
46201,2402
32744,1607
33497,2514
43452,1874
3982,2454
1659,2971
3765,2019
594,9153
23466,2055
24289,1063
911,2351
6225,2616
7342,2773
22279,2403
61790,2673
59255,4350
14082,4916
49595,1251
32297,2668
45067,18539
23107,1967
15394,2971
15574,3153
3786,2926
6174,2743
13852,1809
5220,2671
5310,2671
6635,2671
12509,2671
12514,1526
18684,1538
25461,1526
27599,3921
51879,1526
57168,1526
57439,1526
58545,1526
60179,1526
60789,2671
61403,1526
21408,2522
39618,2293
60885,2108
36336,2497
51499,1961
27275,4749
41474,2894
33892,11362
39772,2575
3114,3052
42794,2331
46442,1966
61475,2178
28808,1405
21620,1974
45192,2718
30324,2422
49465,2582
50063,4175
43415,2440
43321,1419
23100,1320
57614,3193
35374,2115
7407,1721
49003,1635
60958,2770
22360,1988
38620,2188
38426,2224
12753,2726
14899,2726
58200,2875
18571,2950
14206,2197
12050,1733
56465,1975
31034,2745
16712,2684
54924,2454
45515,10446
5461,2072
40149,2031
11048,2099
30473,2435
41639,1970
60448,3111
42090,958
21674,1752
48485,1114
19802,4076
21984,1848
41418,1848
20988,1654
40754,2484
966,2109
9264,4787
18663,2344
15876,2485
46038,2201
60876,2510
38929,2534
10507,2654
37347,2630
34653,2037
53595,2352
5625,2156
59176,3548
12283,2875
32978,1960
36316,2842
48203,2610
56795,2000
10870,1742
44098,1286
42877,2596
23200,2602
39287,2382
23668,2370
33446,2370
2860,1459
50969,2290
55103,2963
31310,1429
61199,1931
43766,2051
8023,2374
62059,2374
23168,2438
31691,1467
18149,9082
4765,2606
7312,3593
42127,1286
58211,2571
36502,3355
23601,1759
26475,2368
5906,2318
5936,1348
14991,1348
59984,1348
59986,1348
20449,2276
53046,2235
21424,1690
60737,1864
27033,2218
26825,2209
27265,7797
28914,1687
48910,2379
810,4186
1679,2500
48585,2247
33917,2275
48429,2566
19143,1754
51389,2531
25326,2357
20313,3122
51538,2000
45534,1560
47943,1878
42313,2092
12286,2342
49766,2497
25615,2052
44180,1443
30490,1914
4432,1602
20361,1602
29607,3176
46112,1968
19092,1428
5356,2400
45270,7485
18157,5415
57104,3201
27889,2442
52384,2580
52407,2829
57827,2217
26600,2484
56863,2484
14976,2382
10848,1758
27166,3047
7299,2341
5572,1672
816,2168
15992,2297
10673,2894
6993,3072
25110,3072
53014,2815
1331,3128
28680,1974
28255,1967
62615,1967
60939,2100
40591,2279
36321,5649
15963,1101
14210,3189
35021,2782
51854,2156
36609,1856
20966,2054
2253,1734
57444,2747
49581,2343
13018,3314
22406,3070
22633,2634
29064,2634
29023,2526
54766,2470
27237,2880
54527,7115
965,1344
14712,4000
22156,2265
22353,1845
34209,2370
19997,3086
2803,3495
60601,1639
199,5251
40923,1766
48907,2335
4409,1488
44188,1404
59532,2468
4270,1833
23996,4463
43291,2792
12432,2722
45565,2743
49316,3044
45146,4055
5457,1857
31306,3162
41447,1697
47992,2039
25986,1915
37027,2671
56701,1572
49990,3328
1424,2586
38898,1850
53419,1229
18010,1310
4885,1363
1268,2799
44423,1914
5823,2312
59916,1695
45408,2011
10445,1231
42744,3454
48320,1615
41751,2234
30949,2345
50050,2627
56484,2373
39724,2218
28670,2828
61297,1993
34598,11196
11971,2561
19652,2753
19020,2797
19011,1992
22605,1256
26657,2732
59432,2500
53504,3742
12132,2606
27114,4113
21729,1678
25410,2037
8747,2196
46323,2430
15529,1430
28326,2284
49845,5719
7325,2081
4014,1426
7374,2668
26298,2180
14385,2239
391,9554
39571,2156
42187,2841
30199,1415
32613,2661
16437,2152
9103,6180
26202,2152
33814,1526
3667,2392
60593,1248
48847,1181
14760,1718
44896,1591
16293,2584
10635,2931
11838,2377
51777,1749
1654,2238
13542,1851
35460,2071
36722,2480
5930,2199
30472,2318
43722,1556
55069,1435
50420,2486
62789,1447
7937,1572
12060,1572
25228,1572
37929,2753
39835,1572
6808,1623
5477,1252
6750,2878
25626,1808
51407,1970
33421,1749
18417,5505
37783,2700
26170,2307
36217,8073
46064,2509
55543,2128
20562,1890
50998,2500
4357,3178
60977,1813
43198,2263
26093,2723
46858,2264
1558,2434
51666,2227
13107,927
18901,2643
55027,855
48515,1587
30460,1225
20785,3153
15869,2594
26058,2252
36220,1802
41146,2499
57871,1738
36009,2563
14878,2179
30897,13140
44938,2251
22580,2278
30968,1169
54190,5827
56503,2671
21410,2895
43826,1830
7562,1411
60291,1897
18605,4607
60753,2391
4708,1897
61806,2196
22524,2632
21503,2591
41497,3932
41360,1726
34031,2713
41451,4184
50734,2416
45753,2392
22073,1470
21068,1941
55267,2497
52164,1693
1724,2228
14577,4692
27475,4631
28964,1176
5916,3932
40206,2619
58669,2146
33075,1971
29114,3167
26278,1667
8037,2338
37665,2908
47292,1596
41268,1044
54189,2290
48365,1697
59369,2990
40932,2669
49525,1766
60419,1383
59242,2264
50336,1865
31171,2512
49866,1799
59505,2222
61720,2092
58369,2072
62244,2228
28171,2247
644,2492
47567,2532
9089,2564
9936,3153
44103,275
50860,2619
18602,4553
8260,3328
57462,2034
7459,2921
50337,2661
17401,1810
14519,1185
25864,1354
24537,2610
34222,2409
1132,4422
51613,2195
5172,2156
27588,1548
9769,1654
32338,2179
32983,1538
58048,2823
21037,3090
10441,2188
36518,4078
34270,2338
25242,1822
11610,1488
33689,2044
54074,4009
17373,1168
47961,2577
